documents__category_group_code,documents__category_group_name,documents__category_name,documents__distance,time,tag,base_score,쇼핑보너스,관광보너스,맛집보너스,score(0~10)
CE7,카페,음식점 > 카페,3390,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,1343,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2131,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2374,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3685,점심,관광,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 문화유적 > 고궁,궁",1735,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 도보여행",2740,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 테마거리",1628,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 테마거리",3183,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 테마거리 > 먹자골목",1450,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 테마파크",2789,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 문화유적 > 고궁,궁",3075,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 도보여행 > 서울한양도성",3704,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 테마거리",2836,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 테마거리",4912,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 전망대",3733,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 테마거리 > 먹자골목",1970,점심,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 테마거리",2111,점심,관광,0,0,3,0,3
MT1,대형마트,"가정,생활 > 대형마트",4755,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2044,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4768,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3883,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2258,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4809,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4473,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3068,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2058,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3353,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",3175,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",2826,점심,관광,0,0,0,0,0
MT1,대형마트,"가정,생활 > 대형마트",4935,점심,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",3813,점심,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",4383,점심,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 미술관",3629,점심,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",2497,점심,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",2839,점심,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",4752,점심,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",4749,점심,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 미술관",3475,점심,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 박물관",2690,점심,관광,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,4233,점심,관광,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2977,점심,관광,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2674,점심,관광,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,4322,점심,관광,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,3519,점심,관광,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,2570,점심,관광,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,1342,점심,관광,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,4743,점심,관광,0,0,0,0,0
AD5,숙박,여행 > 숙박 > 호텔,4216,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2762,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3642,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3527,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2321,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4630,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3697,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2677,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2564,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4551,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2886,점심,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2642,점심,관광,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3611,오후,관광,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3692,오후,관광,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3761,오후,관광,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3182,오후,관광,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4804,오후,관광,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",4038,오후,관광,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",2514,오후,관광,0,0,0,0,0
AD5,숙박,"여행 > 숙박 > 여관,모텔",3208,오후,관광,0,0,0,0,0
FD6,음식점,"음식점 > 한식 > 해물,생선 > 굴,전복",4877,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3895,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3326,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3095,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3470,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2639,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4467,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4332,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4879,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,1962,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3316,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4665,오후,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4229,오후,관광,0,0,0,0,0
FD6,음식점,음식점 > 양식,3697,오후,관광,0,0,0,0,0
FD6,음식점,"음식점 > 한식 > 해물,생선",3709,오후,관광,0,0,0,0,0
FD6,음식점,음식점 > 한식 > 냉면,2354,오후,관광,0,0,0,0,0
FD6,음식점,음식점 > 뷔페,3870,오후,관광,0,0,0,0,0
FD6,음식점,음식점 > 한식,4886,오후,관광,0,0,0,0,0
FD6,음식점,음식점 > 양식 > 이탈리안,3935,오후,관광,0,0,0,0,0
FD6,음식점,음식점 > 뷔페,2747,오후,관광,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 수목원,식물원",4417,저녁,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 계곡",3471,저녁,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 산",1975,저녁,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 산",1930,저녁,관광,0,0,3,0,3
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",4058,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3713,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4288,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3760,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4696,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4753,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3749,저녁,관광,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 수목원,식물원",4673,저녁,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 산",3221,저녁,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 도자기,도예촌",3476,저녁,관광,0,0,3,0,3
CT1,문화시설,"문화,예술 > 문화시설 > 전시관",3957,저녁,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 문화시설 > 문화원",3615,저녁,관광,0,0,0,0,0
FD6,음식점,음식점 > 뷔페,4999,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3923,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4536,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2039,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4566,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4219,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4118,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,2521,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4958,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3148,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,1423,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4996,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4224,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4491,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,1799,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4028,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4871,저녁,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4474,저녁,관광,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 산",4866,밤,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 계곡",1189,밤,관광,0,0,3,0,3
FD6,음식점,음식점 > 한식 > 두부전문점,4030,밤,관광,0,0,0,0,0
FD6,음식점,"음식점 > 한식 > 해물,생선 > 회",4745,밤,관광,0,0,0,0,0
FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",4756,밤,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3236,밤,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4067,밤,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4792,밤,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4647,밤,관광,0,0,0,0,0
AT4,관광명소,"여행 > 관광,명소 > 저수지",2229,밤,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 산",2322,밤,관광,0,0,3,0,3
AT4,관광명소,"여행 > 관광,명소 > 산",4773,밤,관광,0,0,3,0,3
FD6,음식점,음식점 > 중식 > 중국요리,4673,밤,관광,0,0,0,0,0
FD6,음식점,음식점 > 한식 > 냉면,3149,밤,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3896,밤,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,4851,밤,관광,0,0,0,0,0
CE7,카페,음식점 > 카페,3892,밤,관광,0,0,0,0,0
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",1924,점심,맛집,1,1,1,1,1
CE7,카페,음식점 > 카페,16,아침,맛집,10,10,10,10,10
FD6,음식점,음식점 > 한식,55,아침,맛집,10,10,10,10,10
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",151,오전,맛집,10,10,10,10,10
CE7,카페,음식점 > 카페,35,오전,맛집,10,10,10,10,10
AT4,관광명소,"여행 > 관광,명소 > 문화유적 > 고궁,궁",109,오전,맛집,10,10,10,10,10
FD6,음식점,음식점 > 한식 > 국수,195,점심,맛집,10,10,10,10,10
FD6,음식점,"음식점 > 한식 > 해물,생선 > 회",165,점심,맛집,10,10,10,10,10
AT4,관광명소,"여행 > 관광,명소 > 테마거리 > 먹자골목",125,점심,맛집,10,10,10,10,10
FD6,음식점,"음식점 > 한식 > 육류,고기",258,점심,맛집,10,10,10,10,10
FD6,음식점,음식점 > 한식,4,점심,맛집,10,10,10,10,10
MT1,대형마트,"가정,생활 > 대형마트",14,오후,맛집,10,10,10,10,10
CT1,문화시설,"문화,예술 > 문화시설 > 미술관",220,오후,맛집,10,10,10,10,10
CE7,카페,음식점 > 카페,86,오후,맛집,10,10,10,10,10
AT4,관광명소,"여행 > 관광,명소 > 도보여행",35,오후,맛집,10,10,10,10,10
MT1,대형마트,"가정,생활 > 대형마트",7,오후,맛집,10,10,10,10,10
CT1,문화시설,"문화,예술 > 문화시설 > 전시관",218,오후,맛집,10,10,10,10,10
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",118,오후,맛집,10,10,10,10,10
CT1,문화시설,"문화,예술 > 문화시설 > 전시관",232,오후,맛집,10,10,10,10,10
CE7,카페,음식점 > 카페,166,오후,맛집,10,10,10,10,10
CT1,문화시설,"문화,예술 > 문화시설 > 미술관",348,오후,맛집,10,10,10,10,10
AT4,관광명소,"여행 > 관광,명소 > 계곡",16,저녁,맛집,10,10,10,10,10
AD5,숙박,"여행 > 숙박 > 여관,모텔",165,저녁,맛집,10,10,10,10,10
AD5,숙박,여행 > 숙박 > 호텔,58,저녁,맛집,10,10,10,10,10
AD5,숙박,"여행 > 숙박 > 여관,모텔",199,저녁,맛집,10,10,10,10,10
AD5,숙박,"여행 > 숙박 > 여관,모텔",96,저녁,맛집,10,10,10,10,10
FD6,음식점,"음식점 > 한식 > 육류,고기",293,저녁,맛집,10,10,10,10,10
FD6,음식점,"음식점 > 일식 > 돈까스,우동",140,저녁,맛집,10,10,10,10,10
FD6,음식점,음식점 > 뷔페,375,저녁,맛집,10,10,10,10,10
FD6,음식점,음식점 > 한식 > 한정식,126,저녁,맛집,10,10,10,10,10
AD5,숙박,여행 > 숙박 > 호텔,18,밤,맛집,10,10,10,10,10
AD5,숙박,여행 > 숙박 > 호텔,713,밤,맛집,10,10,10,10,10
AD5,숙박,"여행 > 숙박 > 여관,모텔",676,밤,맛집,10,10,10,10,10
AD5,숙박,"여행 > 숙박 > 여관,모텔",595,밤,맛집,10,10,10,10,10
AD5,숙박,"여행 > 숙박 > 여관,모텔",595,밤,맛집,10,10,10,10,10
AD5,숙박,"여행 > 숙박 > 여관,모텔",983,밤,맛집,10,10,10,10,10
AD5,숙박,"여행 > 숙박 > 여관,모텔",652,밤,맛집,10,10,10,10,10
AT4,관광명소,"여행 > 관광,명소 > 테마거리 > 먹자골목",86,밤,맛집,10,10,10,10,10
AT4,관광명소,"여행 > 관광,명소 > 문화유적 > 고궁,궁",236,밤,맛집,10,10,10,10,10
AD5,숙박,여행 > 숙박 > 호텔,283,밤,맛집,10,10,10,10,10
AD5,숙박,여행 > 숙박 > 호텔,188,밤,맛집,10,10,10,10,10
CE7,카페,음식점 > 카페,71,밤,맛집,10,10,10,10,10
AT4,관광명소,"여행 > 관광,명소 > 산",733,아침,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 테마거리 > 카페거리",478,아침,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 수목원,식물원",229,아침,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 전망대",125,아침,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 산",205,아침,맛집,9,9,9,9,9
FD6,음식점,음식점 > 한식 > 한정식,233,아침,맛집,9,9,9,10,10
CE7,카페,음식점 > 카페,22,아침,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 문화유적 > 고궁,궁",165,아침,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 테마거리",202,아침,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 산",223,오전,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 문화원",452,오전,맛집,9,9,9,9,9
CE7,카페,음식점 > 카페,103,오전,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 전시관",180,오전,맛집,9,9,9,9,9
CE7,카페,음식점 > 카페,190,오전,맛집,9,9,9,9,9
MT1,대형마트,"가정,생활 > 대형마트",77,점심,맛집,9,9,9,9,9
FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",437,점심,맛집,9,9,9,10,10
AT4,관광명소,"여행 > 관광,명소 > 수목원,식물원",1062,오후,맛집,9,9,9,9,9
MT1,대형마트,"가정,생활 > 대형마트",494,오후,맛집,9,9,9,9,9
MT1,대형마트,"가정,생활 > 대형마트",243,오후,맛집,9,9,9,9,9
MT1,대형마트,"가정,생활 > 대형마트",561,오후,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",558,오후,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",818,오후,맛집,9,9,9,9,9
CE7,카페,음식점 > 카페,174,오후,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 전망대",631,오후,맛집,9,9,9,9,9
MT1,대형마트,"가정,생활 > 대형마트",192,오후,맛집,9,9,9,9,9
MT1,대형마트,"가정,생활 > 대형마트",165,오후,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 전시관",517,오후,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",288,오후,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",456,오후,맛집,9,9,9,9,9
FD6,음식점,음식점 > 일식 > 일식집,185,오후,맛집,9,9,9,10,10
AT4,관광명소,"여행 > 관광,명소 > 문화유적 > 고궁,궁",366,오후,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 전망대",719,오후,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 테마거리 > 먹자골목",488,오후,맛집,9,9,9,9,9
MT1,대형마트,"가정,생활 > 대형마트",192,오후,맛집,9,9,9,9,9
MT1,대형마트,"가정,생활 > 대형마트",128,오후,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",685,오후,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",865,오후,맛집,9,9,9,9,9
AD5,숙박,여행 > 숙박 > 호텔,135,오후,맛집,9,9,9,9,9
CE7,카페,음식점 > 카페,379,오후,맛집,9,9,9,9,9
CE7,카페,음식점 > 카페,427,오후,맛집,9,9,9,9,9
AD5,숙박,"여행 > 숙박 > 여관,모텔",710,저녁,맛집,9,9,9,9,9
FD6,음식점,"음식점 > 한식 > 해물,생선 > 회",1217,저녁,맛집,9,9,9,10,10
FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",1014,저녁,맛집,9,9,9,10,10
FD6,음식점,"음식점 > 한식 > 육류,고기",747,저녁,맛집,9,9,9,10,10
MT1,대형마트,"가정,생활 > 대형마트",80,저녁,맛집,9,9,9,9,9
AD5,숙박,"여행 > 숙박 > 여관,모텔",306,저녁,맛집,9,9,9,9,9
AD5,숙박,"여행 > 숙박 > 여관,모텔",205,저녁,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 테마거리 > 먹자골목",498,저녁,맛집,9,9,9,9,9
MT1,대형마트,"가정,생활 > 대형마트",112,저녁,맛집,9,9,9,9,9
AD5,숙박,여행 > 숙박 > 호텔,228,저녁,맛집,9,9,9,9,9
AD5,숙박,여행 > 숙박 > 호텔,331,저녁,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",247,밤,맛집,9,9,9,9,9
AD5,숙박,"여행 > 숙박 > 여관,모텔",326,밤,맛집,9,9,9,9,9
AD5,숙박,"여행 > 숙박 > 여관,모텔",925,밤,맛집,9,9,9,9,9
CE7,카페,음식점 > 카페,223,밤,맛집,9,9,9,9,9
AD5,숙박,여행 > 숙박 > 호텔,1209,밤,맛집,9,9,9,9,9
AD5,숙박,"여행 > 숙박 > 여관,모텔",1052,밤,맛집,9,9,9,9,9
AD5,숙박,"여행 > 숙박 > 여관,모텔",1560,밤,맛집,9,9,9,9,9
AD5,숙박,"여행 > 숙박 > 여관,모텔",1492,밤,맛집,9,9,9,9,9
FD6,음식점,"음식점 > 한식 > 육류,고기",545,밤,맛집,9,9,9,10,10
AT4,관광명소,"여행 > 관광,명소 > 테마파크",624,밤,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 테마거리",1100,밤,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 전망대",1534,밤,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 미술관",540,밤,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 영화,영상 > 영화관",849,밤,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 공연장,연극극장",1366,밤,맛집,9,9,9,9,9
CT1,문화시설,"문화,예술 > 문화시설 > 미술관",1053,밤,맛집,9,9,9,9,9
CE7,카페,음식점 > 카페,169,밤,맛집,9,9,9,9,9
AT4,관광명소,"여행 > 관광,명소 > 국립공원 > 국립공원 지구",922,아침,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 계곡",1369,아침,맛집,8,8,8,8,8
CT1,문화시설,"문화,예술 > 문화시설 > 박물관",359,아침,맛집,8,8,8,8,8
FD6,음식점,음식점 > 한식 > 두부전문점,535,아침,맛집,8,8,8,10,10
AT4,관광명소,"여행 > 관광,명소 > 산",508,아침,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 테마거리",207,아침,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 도보여행",687,아침,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 전망대",544,아침,맛집,8,8,8,8,8
FD6,음식점,음식점 > 양식 > 이탈리안,778,아침,맛집,8,8,8,10,10
FD6,음식점,"음식점 > 한식 > 해물,생선",349,아침,맛집,8,8,8,10,10
AT4,관광명소,"여행 > 관광,명소 > 도자기,도예촌",1149,오전,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 계곡",670,오전,맛집,8,8,8,8,8
CT1,문화시설,"문화,예술 > 문화시설 > 미술관",937,오전,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 산",827,오전,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 도자기,도예촌",617,오전,맛집,8,8,8,8,8
CT1,문화시설,"문화,예술 > 문화시설 > 전시관",389,오전,맛집,8,8,8,8,8
CT1,문화시설,"문화,예술 > 문화시설 > 전시관",34,점심,맛집,8,8,8,8,8
FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",869,점심,맛집,8,8,8,10,10
AD5,숙박,여행 > 숙박 > 호텔,7,점심,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 산",1546,오후,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 계곡",1163,오후,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 산",1409,오후,맛집,8,8,8,8,8
AT4,관광명소,"여행 > 관광,명소 > 도보여행 > 둘레길",949,오후,맛집,8,8,8,8,8
MT1,대형마트,"가정,생활 > 대형마트",449,오후,맛집,8,8,8,8,8
FD6,음식점,음식점 > 중식 > 중국요리,506,오후,맛집,8,8,8,10,10
